,Order ID,Order Date,Customer ID,Product ID,Quantity,Sales,Coffee Type,Roast Type,Unit Weight(kg),Unit Price,Price per 100g,Unit Profit,Address Line 1,City,Country,Postcode,Loyalty Card,Order Profit,Unit Profit Percentage
762,RXF-37618-213,2022-04-15,32948-34398-HC,R-L-0.5,1.0,7.169999999999999,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,710 Prairie Rose Terrace,Fort Worth,United States,76178.0,Yes,0.4301999999999999,0.06
763,LTO-95975-728,2021-10-13,46560-73885-PJ,R-L-0.5,4.0,28.679999999999996,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,1065 Myrtle Center,Swindon,United Kingdom,SN1,No,1.7207999999999997,0.06
764,IGM-84664-265,2021-08-31,80179-44620-WN,R-L-0.5,3.0,21.509999999999998,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,72657 Shelley Alley,Tucson,United States,85715.0,No,1.2905999999999997,0.06
765,VYD-28555-589,2019-08-13,29814-01459-RC,R-L-0.5,6.0,43.019999999999996,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,7685 Oxford Crossing,Sutton,United Kingdom,CT15,Yes,2.5811999999999995,0.06
766,PKJ-99134-523,2021-07-07,77284-34297-YY,R-L-0.5,5.0,35.849999999999994,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,2 Cherokee Hill,Bethlehem,United States,18018.0,No,2.151,0.06
767,XDU-05471-219,2022-06-06,60308-06944-GS,R-L-0.5,1.0,7.169999999999999,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,2 Forest Street,Longford,Ireland,N39,No,0.4301999999999999,0.06
768,KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3.0,21.509999999999998,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,2812 Westend Hill,Saint Louis,United States,63180.0,No,1.2905999999999997,0.06
769,NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,2.0,14.339999999999998,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,847 Sloan Parkway,Knoxville,United States,37924.0,No,0.8603999999999998,0.06
770,UDN-88321-005,2020-07-05,14640-87215-BK,R-L-0.5,5.0,35.849999999999994,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,265 Maple Parkway,San Francisco,United States,94159.0,No,2.151,0.06
771,LIN-88046-551,2022-03-23,10725-45724-CO,R-L-0.5,4.0,28.679999999999996,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,772 Buhler Point,Dungarvan,Ireland,T56,No,1.7207999999999997,0.06
772,TID-21626-411,2019-01-03,19383-33606-PW,R-L-0.5,3.0,21.509999999999998,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,5 Buhler Center,Littleton,United States,80126.0,No,1.2905999999999997,0.06
773,BDM-03174-485,2019-03-16,29581-13303-VB,R-L-0.5,4.0,28.679999999999996,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,5933 Graceland Way,Anaheim,United States,92825.0,No,1.7207999999999997,0.06
774,HGE-19842-613,2022-01-13,49401-45041-ZU,R-L-0.5,4.0,28.679999999999996,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,24 Bowman Point,Fort Lauderdale,United States,33345.0,Yes,1.7207999999999997,0.06
775,RIU-02231-623,2021-11-16,25544-84179-QC,R-L-0.5,5.0,35.849999999999994,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,52731 Fair Oaks Way,Charleston,United States,25326.0,Yes,2.151,0.06
776,KXA-27983-918,2020-09-15,96042-27290-EQ,R-L-0.5,5.0,35.849999999999994,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,19 Ridgeway Road,Battle Creek,United States,49018.0,No,2.151,0.06
777,LXS-63326-144,2021-05-16,35367-50483-AR,R-L-0.5,2.0,14.339999999999998,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,64284 Pearson Parkway,Washington,United States,20380.0,Yes,0.8603999999999998,0.06
778,QAK-77286-758,2020-08-11,34786-30419-XY,R-L-0.5,5.0,35.849999999999994,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,2017 Ronald Regan Trail,Tacoma,United States,98405.0,No,2.151,0.06
779,WYL-29300-070,2019-10-16,42770-36274-QA,R-M-0.2,1.0,2.985,Rob,M,0.2,2.985,1.4925,0.17909999999999998,2081 Mariners Cove Drive,Kingsport,United States,37665.0,No,0.17909999999999998,0.06
780,VZO-97265-841,2022-07-08,87049-37901-FU,R-M-0.2,4.0,11.94,Rob,M,0.2,2.985,1.4925,0.17909999999999998,6168 Westend Plaza,Rochester,United States,14652.0,No,0.7163999999999999,0.06
781,BLQ-03709-265,2022-08-04,72463-75685-MV,R-M-0.2,5.0,14.924999999999999,Rob,M,0.2,2.985,1.4925,0.17909999999999998,54506 Arapahoe Center,Lees Summit,United States,64082.0,No,0.8955,0.06
782,BLQ-03709-265,2022-08-04,72463-75685-MV,R-L-0.2,3.0,10.754999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,54506 Arapahoe Center,Lees Summit,United States,64082.0,No,0.6452999999999999,0.06
783,OGB-91614-810,2020-02-18,08909-77713-CG,R-M-0.2,1.0,2.985,Rob,M,0.2,2.985,1.4925,0.17909999999999998,37340 Lerdahl Avenue,Charlotte,United States,28225.0,Yes,0.17909999999999998,0.06
784,DKB-78053-329,2021-06-08,12444-05174-OO,R-M-0.2,2.0,5.97,Rob,M,0.2,2.985,1.4925,0.17909999999999998,667 Florence Drive,Sheffield,United Kingdom,S33,No,0.35819999999999996,0.06
785,JTU-55897-581,2020-02-29,70290-38099-GB,R-M-0.2,5.0,14.924999999999999,Rob,M,0.2,2.985,1.4925,0.17909999999999998,8580 Autumn Leaf Trail,Lincoln,United States,68505.0,No,0.8955,0.06
786,HTS-15020-632,2019-08-06,53817-13148-RK,R-M-0.2,3.0,8.955,Rob,M,0.2,2.985,1.4925,0.17909999999999998,48 Vidon Street,Lafayette,United States,70593.0,No,0.5372999999999999,0.06
787,LKE-14821-285,2020-05-03,13736-92418-JS,R-M-0.2,5.0,14.924999999999999,Rob,M,0.2,2.985,1.4925,0.17909999999999998,7219 Clemons Place,Kinnegad,Ireland,R32,Yes,0.8955,0.06
788,OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4.0,11.94,Rob,M,0.2,2.985,1.4925,0.17909999999999998,798 Grover Lane,San Francisco,United States,94159.0,Yes,0.7163999999999999,0.06
789,AXN-57779-891,2019-07-14,09668-23340-IC,R-M-0.2,3.0,8.955,Rob,M,0.2,2.985,1.4925,0.17909999999999998,1 Mockingbird Trail,Colorado Springs,United States,80945.0,No,0.5372999999999999,0.06
790,XUE-87260-201,2022-02-08,89646-21249-OH,R-M-0.2,6.0,17.91,Rob,M,0.2,2.985,1.4925,0.17909999999999998,214 Dwight Hill,Fort Smith,United States,72905.0,No,1.0745999999999998,0.06
791,AIA-98989-755,2020-05-09,34704-83143-KS,R-M-0.2,1.0,2.985,Rob,M,0.2,2.985,1.4925,0.17909999999999998,44 Northview Lane,Stockton,United States,95210.0,No,0.17909999999999998,0.06
792,SFB-93752-440,2021-10-10,48203-23480-UB,R-M-0.2,3.0,8.955,Rob,M,0.2,2.985,1.4925,0.17909999999999998,1138 Vermont Alley,Clearwater,United States,34615.0,Yes,0.5372999999999999,0.06
793,YXF-57218-272,2019-03-15,55374-03175-IA,R-M-0.2,6.0,17.91,Rob,M,0.2,2.985,1.4925,0.17909999999999998,52 2nd Road,Detroit,United States,48232.0,Yes,1.0745999999999998,0.06
794,PUH-55647-976,2022-03-22,06624-54037-BQ,R-M-0.2,2.0,5.97,Rob,M,0.2,2.985,1.4925,0.17909999999999998,5 Elmside Terrace,Gainesville,United States,32627.0,No,0.35819999999999996,0.06
795,RPJ-37787-335,2020-10-27,76005-95461-CI,A-M-2.5,3.0,77.62499999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,731 David Park,New Orleans,United States,70183.0,No,6.986249999999998,0.09
796,ROV-87448-086,2020-11-02,30381-64762-NG,A-M-2.5,4.0,103.49999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,0062 Spenser Place,Corona,United States,92878.0,No,9.314999999999998,0.09
797,LBZ-75997-047,2019-12-17,40946-22090-FP,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,567 Artisan Place,Fresno,United States,93762.0,No,13.972499999999997,0.09
798,VYP-89830-878,2020-10-04,12715-05198-QU,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,74 Becker Lane,Boca Raton,United States,33487.0,Yes,4.657499999999999,0.09
799,VKA-82720-513,2019-06-24,12299-30914-NG,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,124 Sycamore Point,Norwalk,United States,6854.0,Yes,13.972499999999997,0.09
800,THA-60599-417,2019-10-26,59971-35626-YJ,A-M-2.5,3.0,77.62499999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,99382 Hagan Hill,Arlington,United States,76011.0,Yes,6.986249999999998,0.09
801,REH-56504-397,2020-02-26,90961-35603-RP,A-M-2.5,5.0,129.37499999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,8 Russell Plaza,Shawnee Mission,United States,66276.0,No,11.643749999999997,0.09
802,BPT-83989-157,2021-10-27,84269-49816-ML,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,5 Esch Parkway,Greensboro,United States,27499.0,No,4.657499999999999,0.09
803,SGI-48226-857,2020-06-11,84033-80762-EQ,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,3 Colorado Lane,Atlanta,United States,31119.0,Yes,13.972499999999997,0.09
804,SFF-86059-407,2020-06-03,30585-48726-BK,A-M-2.5,1.0,25.874999999999996,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,02670 Superior Way,Stamford,United States,6905.0,No,2.3287499999999994,0.09
805,ELB-07929-407,2022-01-02,54004-04664-AA,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,00225 Fieldstone Center,West Palm Beach,United States,33405.0,Yes,4.657499999999999,0.09
806,ORZ-67699-748,2020-02-15,44708-78241-DF,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,2690 Oak Way,Fort Pierce,United States,34981.0,No,13.972499999999997,0.09
807,FLR-82914-153,2021-09-09,86100-33488-WP,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,068 Meadow Ridge Lane,Round Rock,United States,78682.0,No,13.972499999999997,0.09
808,WKL-27981-758,2022-04-08,73699-93557-FZ,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,35 Hoepker Pass,New Brunswick,United States,8922.0,Yes,4.657499999999999,0.09
809,ACY-56225-839,2021-01-28,47386-50743-FG,A-M-2.5,3.0,77.62499999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,1678 Armistice Alley,San Francisco,United States,94110.0,Yes,6.986249999999998,0.09
810,ADX-50674-975,2021-02-03,58916-61837-QH,A-M-2.5,4.0,103.49999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,353 Portage Center,Buffalo,United States,14205.0,Yes,9.314999999999998,0.09
811,MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4.0,103.49999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,0 Lukken Court,Shreveport,United States,71115.0,No,9.314999999999998,0.09
812,BPZ-51283-916,2021-08-29,87688-42420-TO,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,06512 Shopko Court,Milwaukee,United States,53285.0,No,4.657499999999999,0.09
813,EXP-21628-670,2019-03-02,94447-35885-HK,A-M-2.5,3.0,77.62499999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,5 Ramsey Plaza,Pittsburgh,United States,15274.0,No,6.986249999999998,0.09
814,ITY-92466-909,2019-08-07,34927-68586-ZV,A-M-2.5,3.0,77.62499999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,118 Vermont Junction,Daingean,Ireland,E91,Yes,6.986249999999998,0.09
815,HTH-52867-812,2021-06-28,29851-36402-UX,A-M-2.5,4.0,103.49999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,50879 Reindahl Road,Toledo,United States,43610.0,No,9.314999999999998,0.09
816,KGC-95046-911,2020-06-30,95351-96177-QV,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,64390 Sommers Road,Saint Louis,United States,63121.0,Yes,4.657499999999999,0.09
817,JKC-64636-831,2022-07-05,52098-80103-FD,A-M-2.5,2.0,51.74999999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,49261 Merry Crossing,Lawrenceville,United States,30045.0,Yes,4.657499999999999,0.09
818,UJG-34731-295,2022-05-26,15764-22559-ZT,A-M-2.5,1.0,25.874999999999996,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,67 Annamark Street,Lakeland,United States,33811.0,No,2.3287499999999994,0.09
819,BZP-33213-637,2020-05-05,77175-09826-SF,A-M-2.5,3.0,77.62499999999999,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,82499 Mallard Lane,Tulsa,United States,74108.0,Yes,6.986249999999998,0.09
820,LWS-13938-905,2020-11-18,90533-82440-EE,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,670 Shoshone Circle,Montgomery,United States,36177.0,Yes,13.972499999999997,0.09
821,OQA-93249-841,2019-04-05,03917-13632-KC,A-M-2.5,6.0,155.24999999999997,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,5495 Talisman Plaza,Saint Louis,United States,63131.0,Yes,13.972499999999997,0.09
822,RPW-36123-215,2021-07-19,80640-45811-LB,E-L-0.5,2.0,17.82,Exc,L,0.5,8.91,1.782,0.9801,0 Grasskamp Lane,Springfield,United States,1114.0,Yes,1.9602,0.11
823,YWH-50638-556,2019-03-14,89442-35633-HJ,E-L-0.5,4.0,35.64,Exc,L,0.5,8.91,1.782,0.9801,3658 Jenna Street,Normanton,United Kingdom,LE15,Yes,3.9204,0.11
824,PRP-53390-819,2021-03-28,84260-39432-ML,E-L-0.5,6.0,53.46,Exc,L,0.5,8.91,1.782,0.9801,3 High Crossing Way,New York City,United States,10105.0,No,5.880599999999999,0.11
825,COL-72079-610,2020-12-09,38487-01549-MV,E-L-0.5,4.0,35.64,Exc,L,0.5,8.91,1.782,0.9801,75026 Monica Parkway,Pasadena,United States,91131.0,No,3.9204,0.11
826,OJU-34452-896,2019-02-04,60799-92593-CX,E-L-0.5,1.0,8.91,Exc,L,0.5,8.91,1.782,0.9801,3 Service Pass,Las Vegas,United States,89115.0,Yes,0.9801,0.11
827,XLD-12920-505,2019-05-01,21907-75962-VB,E-L-0.5,6.0,53.46,Exc,L,0.5,8.91,1.782,0.9801,4 Sundown Circle,Harrisburg,United States,17126.0,Yes,5.880599999999999,0.11
828,SVD-75407-177,2021-08-23,16106-36039-QS,E-L-0.5,3.0,26.73,Exc,L,0.5,8.91,1.782,0.9801,83 Sunbrook Lane,Little Rock,United States,72204.0,Yes,2.9402999999999997,0.11
829,CXD-74176-600,2019-04-07,70624-19112-AO,E-L-0.5,4.0,35.64,Exc,L,0.5,8.91,1.782,0.9801,98053 Elmside Drive,Caherconlish,Ireland,F45,No,3.9204,0.11
830,XZG-51938-658,2020-04-05,18275-73980-KL,E-L-0.5,6.0,53.46,Exc,L,0.5,8.91,1.782,0.9801,23 Kinsman Way,Waco,United States,76711.0,No,5.880599999999999,0.11
831,YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4.0,35.64,Exc,L,0.5,8.91,1.782,0.9801,7835 Namekagon Alley,Ashley,United Kingdom,SN13,No,3.9204,0.11
832,OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5.0,44.55,Exc,L,0.5,8.91,1.782,0.9801,09240 Arkansas Point,Birmingham,United Kingdom,B40,Yes,4.9005,0.11
833,DXQ-44537-297,2020-08-06,96116-24737-LV,E-L-0.5,4.0,35.64,Exc,L,0.5,8.91,1.782,0.9801,84 Oak Valley Drive,Los Angeles,United States,90005.0,No,3.9204,0.11
834,ANK-59436-446,2022-01-17,17488-65879-XL,E-L-0.5,4.0,35.64,Exc,L,0.5,8.91,1.782,0.9801,32 Darwin Court,Lees Summit,United States,64082.0,Yes,3.9204,0.11
835,MJF-20065-335,2020-09-10,56891-86662-UY,E-L-0.5,6.0,53.46,Exc,L,0.5,8.91,1.782,0.9801,2003 Muir Lane,Lansing,United States,48930.0,No,5.880599999999999,0.11
836,ASS-05878-128,2020-10-10,66580-33745-OQ,E-L-0.5,2.0,17.82,Exc,L,0.5,8.91,1.782,0.9801,663 Westend Hill,Spartanburg,United States,29305.0,No,1.9602,0.11
837,KFJ-46568-890,2019-01-20,71003-85639-HB,E-L-0.5,2.0,17.82,Exc,L,0.5,8.91,1.782,0.9801,18 Darwin Park,Fort Wayne,United States,46896.0,Yes,1.9602,0.11
838,IXU-67272-326,2020-12-24,91654-79216-IC,E-L-0.5,5.0,44.55,Exc,L,0.5,8.91,1.782,0.9801,5299 Springs Park,Greensboro,United States,27404.0,No,4.9005,0.11
839,FND-99527-640,2021-07-19,89574-96203-EP,E-L-0.5,2.0,17.82,Exc,L,0.5,8.91,1.782,0.9801,48 Randy Street,San Diego,United States,92191.0,Yes,1.9602,0.11
840,SRG-76791-614,2021-03-15,11729-74102-XB,E-L-0.5,1.0,8.91,Exc,L,0.5,8.91,1.782,0.9801,342 North Lane,Tucson,United States,85732.0,Yes,0.9801,0.11
841,IMP-12563-728,2019-01-03,68346-14810-UA,E-L-0.5,6.0,53.46,Exc,L,0.5,8.91,1.782,0.9801,80 Oak Alley,Midland,United States,79705.0,No,5.880599999999999,0.11
842,GPW-43956-761,2019-01-26,09667-09231-YM,E-L-0.5,6.0,53.46,Exc,L,0.5,8.91,1.782,0.9801,57299 Tennessee Hill,Brooklyn,United States,11210.0,Yes,5.880599999999999,0.11
843,WLL-59044-117,2021-07-23,28476-04082-GR,R-D-1,6.0,53.699999999999996,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,9513 Meadow Ridge Parkway,Listowel,Ireland,V31,Yes,3.2219999999999995,0.06
844,EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,6.0,53.699999999999996,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,6 Manley Plaza,Racine,United States,53405.0,Yes,3.2219999999999995,0.06
845,TKN-58485-031,2022-03-23,38890-22576-UI,R-D-1,2.0,17.9,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,22484 Tomscot Lane,Castlebellingham,Ireland,Y34,No,1.0739999999999998,0.06
846,SYX-48878-182,2021-08-29,47725-34771-FJ,R-D-1,5.0,44.75,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,81014 Delladonna Terrace,Las Vegas,United States,89115.0,No,2.6849999999999996,0.06
847,LPS-39089-432,2019-04-24,97655-45555-LI,R-D-1,5.0,44.75,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,14 Oriole Hill,Brooklyn,United States,11215.0,Yes,2.6849999999999996,0.06
848,DJG-14442-608,2019-02-06,75716-12782-SS,R-D-1,3.0,26.849999999999998,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,1657 Delladonna Hill,Charleston,United States,25336.0,Yes,1.6109999999999998,0.06
849,NVN-66443-451,2021-08-20,98921-82417-GN,R-D-1,2.0,17.9,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,86 Pawling Court,Anchorage,United States,99507.0,No,1.0739999999999998,0.06
850,BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5.0,44.75,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,0 Granby Parkway,Huntington,United States,25705.0,No,2.6849999999999996,0.06
851,AAQ-13644-699,2022-06-03,46296-42617-OQ,R-D-1,4.0,35.8,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,45 Village Terrace,Asheville,United States,28805.0,Yes,2.1479999999999997,0.06
852,JQT-14347-517,2019-07-26,11621-09964-ID,R-D-1,1.0,8.95,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,77724 Roxbury Road,Saint Louis,United States,63126.0,No,0.5369999999999999,0.06
853,YIT-15877-117,2022-04-13,24155-79322-EQ,R-D-1,1.0,8.95,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,21 Spenser Court,Crossmolina,Ireland,A98,Yes,0.5369999999999999,0.06
854,AWT-22827-563,2020-01-25,12018-75670-EU,R-L-0.2,1.0,3.5849999999999995,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,4418 Quincy Terrace,Moycullen,Ireland,A41,Yes,0.21509999999999996,0.06
855,MSB-08397-648,2021-03-10,49530-25460-RW,R-L-0.2,4.0,14.339999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,39749 Bobwhite Plaza,Huntington,United States,25705.0,No,0.8603999999999998,0.06
856,PSS-22466-862,2021-05-21,11550-78378-GE,R-L-0.2,4.0,14.339999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,7 Packers Court,Newmarket on Fergus,Ireland,P17,No,0.8603999999999998,0.06
857,EYE-70374-835,2021-06-29,89115-11966-VF,R-L-0.2,5.0,17.924999999999997,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,6131 Huxley Pass,Sacramento,United States,94291.0,No,1.0755,0.06
858,JJX-83339-346,2022-01-02,32928-18158-OW,R-L-0.2,1.0,3.5849999999999995,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,955 Ridge Oak Street,Cincinnati,United States,45218.0,Yes,0.21509999999999996,0.06
859,VAJ-44572-469,2020-10-27,79216-73157-TE,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,856 Colorado Way,Kilkenny,Ireland,R95,Yes,1.2905999999999997,0.06
860,GMM-72397-378,2022-05-16,45899-92796-EI,R-L-0.2,4.0,14.339999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,2469 Hayes Lane,Boston,United States,2114.0,No,0.8603999999999998,0.06
861,JPB-45297-000,2022-07-01,83105-86631-IU,R-L-0.2,4.0,14.339999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,09652 Crowley Lane,Los Angeles,United States,90065.0,No,0.8603999999999998,0.06
862,FEP-36895-658,2019-04-08,44699-43836-UH,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,321 Killdeer Center,Charlton,United Kingdom,OX12,No,1.2905999999999997,0.06
863,BMK-49520-383,2019-12-03,72233-08665-IP,R-L-0.2,3.0,10.754999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,2443 Bluejay Alley,Tyler,United States,75799.0,Yes,0.6452999999999999,0.06
864,JUA-13580-095,2019-04-01,55265-75151-AK,R-L-0.2,4.0,14.339999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,744 Prairie Rose Court,Longwood,Ireland,D02,Yes,0.8603999999999998,0.06
865,MIF-17920-768,2021-08-05,68946-40750-LK,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,1 Dwight Point,Tr谩 Mh贸r,Ireland,R93,Yes,1.2905999999999997,0.06
866,IPA-94170-889,2019-12-04,64439-27325-LG,R-L-0.2,3.0,10.754999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,37515 Wayridge Lane,Whitegate,Ireland,D15,Yes,0.6452999999999999,0.06
867,DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3.0,10.754999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,8 Sunnyside Lane,New York City,United States,10060.0,Yes,0.6452999999999999,0.06
868,OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4.0,17.82,Exc,L,0.2,4.455,2.2275,0.49005,8 Sunnyside Lane,New York City,United States,10060.0,Yes,1.9602,0.11
869,FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,69 Jackson Junction,Pensacola,United States,32590.0,Yes,1.2905999999999997,0.06
870,GQR-12490-152,2019-03-14,22832-98538-RB,R-L-0.2,1.0,3.5849999999999995,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,9231 Stang Drive,Sterling,United States,20167.0,Yes,0.21509999999999996,0.06
871,UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,8 Everett Court,Carson City,United States,89706.0,No,1.2905999999999997,0.06
872,BQK-38412-229,2019-12-13,90392-73338-BC,R-L-0.2,3.0,10.754999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,1375 Parkside Junction,Whitwell,United Kingdom,DL10,No,0.6452999999999999,0.06
873,PCA-14081-576,2019-06-13,63112-10870-LC,R-L-0.2,5.0,17.924999999999997,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,720 Victoria Parkway,Roanoke,United States,24009.0,No,1.0755,0.06
874,RXN-55491-201,2019-10-21,86071-79238-CX,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,850 Jenna Court,Clones,Ireland,H23,No,1.2905999999999997,0.06
875,KTO-53793-109,2019-11-21,17572-27091-AA,R-L-0.2,2.0,7.169999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,2 Nelson Alley,Rockford,United States,61105.0,No,0.4301999999999999,0.06
876,SXW-34014-556,2021-01-27,99144-98314-GN,R-L-0.2,1.0,3.5849999999999995,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,27430 Fairfield Parkway,Houston,United States,77070.0,Yes,0.21509999999999996,0.06
877,MEK-85120-243,2022-03-15,06623-54610-HC,R-L-0.2,3.0,10.754999999999999,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,9 Westerfield Place,Durham,United States,27705.0,No,0.6452999999999999,0.06
878,SHT-04865-419,2022-05-22,69215-90789-DL,R-L-0.2,4.0,14.339999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,05 Bluestem Street,Wilmington,United States,19810.0,Yes,0.8603999999999998,0.06
879,UQI-28177-865,2020-09-18,04317-46176-TB,R-L-0.2,6.0,21.509999999999998,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,8 Delaware Circle,Harrisburg,United States,17121.0,No,1.2905999999999997,0.06
880,WRT-40778-247,2022-03-13,54810-81899-HL,R-L-1,4.0,47.8,Rob,L,1.0,11.95,1.1949999999999998,0.717,817 Ridgeway Hill,Dulles,United States,20189.0,No,2.868,0.06
